id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.84686e+17,"Ellie 5 - St Botolph, Back Bay, 2 Twin Bed Studio",331225367,Foster,Back Bay,42.34252,-71.08402,Entire home/apt,225.0,1,78,6/16/2024,3.42,72,125,42,STR-531165
6.85511e+17,Stunning South End 1BR - private roof deck,76943756,Karina,South End,42.34216,-71.08169,Entire home/apt,386.0,2,98,6/13/2024,4.77,1,281,58,STR-491733
6.86238e+17,Awesome Studio with great amenities!,409684302,Justin And Mandy,South End,42.34059,-71.07893,Entire home/apt,238.0,1,25,6/16/2024,1.12,34,322,15,Exempt: This listing is a hotel or motel
6.86367e+17,Sparkling 2BR / 2BA in Back Bay,163848078,Adam,Back Bay,42.34968,-71.07891,Entire home/apt,475.0,29,3,8/31/2023,0.15,63,323,1,STR-466119
6.86384e+17,Modern Huge 2bed 2bath Apartment Back bay,163848078,Adam,Back Bay,42.34821,-71.08002,Entire home/apt,541.0,29,2,10/4/2023,0.18,63,323,2,STR-466119
6.86859e+17,Lovely 3bedroom apartment in Boston,282505012,Maria,Jamaica Plain,42.29687,-71.11235,Entire home/apt,196.0,2,58,6/16/2024,2.56,2,257,34,STR-481824
6.89145e+17,Spacious Family Friendly Single-Family Home in JP,3033456,Adam,Jamaica Plain,42.3124907,-71.1023494,Entire home/apt,325.0,5,7,1/1/2024,0.39,1,41,5,STR-489403
6.89792e+17,Spacious FIDI 2br | Close to Everything!,382451810,Healing Homes,Downtown,42.35742713,-71.05498999,Entire home/apt,584.0,1,96,6/16/2024,4.39,74,320,48,STR-489707
6.89804e+17,Lovely FIDI Studio | Close to Faneuil Hall!,382451810,Healing Homes,Downtown,42.35871,-71.05515,Entire home/apt,212.0,1,109,6/18/2024,4.96,74,339,65,STR-489691
6.89982e+17,Clean and convenient!  Walk to Boston highlights!,474224382,Eliott,South Boston,42.333055,-71.0487466,Entire home/apt,214.0,1,49,6/16/2024,2.23,1,109,18,STR-485772
6.90102e+17,AL/R1 Spacious & Sunny Room in Best Boston area!,412452734,Dan,Allston,42.35143,-71.13293,Private room,82.0,1,49,5/13/2024,2.23,9,147,20,Exempt: This listing is a unit that has contracts with hospitals
6.90306e+17,"D/R1  Large, sunny room near Red Line, IN Boston!",412452734,Dan,Dorchester,42.31784,-71.05512,Private room,40.0,29,43,11/5/2023,1.99,9,355,16,Exempt: This listing is a unit that has contracts with hospitals
6.91816e+17,Small & Cozy studio ★ 1 free parking spot ★ Clean!,47584294,Jessy And Diego,Allston,42.35345,-71.13951,Entire home/apt,165.0,2,91,6/12/2024,4.13,14,176,52,Exempt: This listing is a unit that has contracts with hospitals
6.91827e+17,Location!  Walk! Location! Cute studio.,47584294,Jessy And Diego,Back Bay,42.34433,-71.08268,Entire home/apt,202.0,2,89,6/3/2024,4.07,14,151,48,Exempt: This listing is a unit that has contracts with hospitals
6.91831e+17,Super location ★ 2 BR Apartment ★ Walk walk walk ★,47584294,Jessy And Diego,Back Bay,42.34453,-71.08284,Entire home/apt,301.0,2,99,5/28/2024,4.52,14,123,48,Exempt: This listing is a unit that has contracts with hospitals
6.92705e+17,10 minutes to downtown Boston,474836448,James,Dorchester,42.32153,-71.05485,Entire home/apt,177.0,2,71,6/13/2024,3.88,1,126,55,STR-489740
6.94067e+17,"(DR81) *New* 6 beds, Close to City, w/d",331225367,Foster,Dorchester,42.28730438,-71.04136425,Entire home/apt,694.0,1,25,6/21/2024,1.12,72,43,22,Exempt: This listing is a unit that has contracts with hospitals
6.95475e+17,Cozy 3-Bedroom Home w/ Queen Beds and More,196912933,Greg,Roxbury,42.3173486,-71.0929748,Entire home/apt,270.0,2,53,6/13/2024,2.42,1,93,36,str-551849
6.95609e+17,"Beacon Hill, J. Miller Flats - 3 Bedroom Flat #1",814298,Thatch,Beacon Hill,42.35738,-71.07152,Entire home/apt,880.0,2,48,6/16/2024,2.21,53,93,35,Exempt: This listing is a hotel or motel
6.95869e+17,Mins 2 City SwankyModrn Top Flr Unit w Centrl Air,386040727,Evans,Dorchester,42.3088302,-71.0602971,Entire home/apt,117.0,1,13,6/14/2024,2.22,3,1,13,STR-545118
6.95923e+17,West Roxbury 2nd flr private apt sleeps 6,69267172,Lynda,West Roxbury,42.27835,-71.15951,Entire home/apt,158.0,1,3,10/22/2023,0.31,11,176,3,STR-513970
6.96898e+17,Spacious bedroom in Allston (2),255801185,Nelida,Allston,42.3589531,-71.1285787,Private room,83.0,28,2,10/1/2023,0.11,3,141,1,STR-490142
6.98682e+17,Private Studio in Boston's Bay Village!,285344759,Bv,Bay Village,42.34931,-71.06966,Entire home/apt,672.0,3,7,5/13/2023,0.33,26,36,0,STR-415223
6.98717e+17,Third floor large room,92524206,Ray,East Boston,42.38465,-71.00424,Private room,94.0,1,134,6/16/2024,6.15,4,50,87,STR-480353
6.98725e+17,Free parking room 3,92524206,Ray,East Boston,42.38417,-71.00478,Private room,98.0,1,104,6/19/2024,4.79,4,53,61,STR-480353
6.9873e+17,Free parking room 2,92524206,Ray,East Boston,42.38452,-71.00622,Private room,103.0,1,131,6/14/2024,6.07,4,49,77,STR-480353
6.99851e+17,Cozy Renovated Suite w/Free St Parking near Train,77801498,Emily,Roslindale,42.28288,-71.139,Entire home/apt,139.0,1,109,6/14/2024,5.39,1,94,67,STR-532287
7.00142e+17,North End/TD Garden Condo w/Rooftop Deck,339649775,Cara,North End,42.36472,-71.05683,Entire home/apt,259.0,1,84,6/9/2024,3.84,1,287,41,STR-483019
7.00779e+17,Ellie 9 - NEW Back Bay Studio in BEST Location,331225367,Foster,Back Bay,42.34451,-71.08359,Entire home/apt,246.0,1,80,6/21/2024,3.63,72,138,49,STR-531165
7.02073e+17,Cozy 2br in Boston FIDI District,382451810,Healing Homes,Downtown,42.35675345,-71.05471005,Entire home/apt,449.0,1,125,6/18/2024,5.7,74,326,74,STR-489678
7.02081e+17,Lavish FIDI 2br/2ba | Close to everything!,382451810,Healing Homes,Downtown,42.35701238,-71.05481247,Entire home/apt,439.0,1,94,6/18/2024,4.29,74,321,51,STR-489679
7.02087e+17,2br/2ba FIDI Apt | Keyless Entry | Walk anywhere!,382451810,Healing Homes,Downtown,42.35695247,-71.05509589,Entire home/apt,412.0,1,101,6/20/2024,4.63,74,318,56,STR-489680
7.02087e+17,Bright and Bold 2BR | Minutes from the T!,382451810,Healing Homes,Downtown,42.35883208,-71.0546081,Entire home/apt,511.0,1,145,6/12/2024,6.64,74,304,86,STR-489681
7.03444e+17,"D/R2 Private, small room near Red Line, IN Boston!",412452734,Dan,Dorchester,42.31757,-71.05341,Private room,35.0,29,30,9/23/2023,1.37,9,325,5,Exempt: This listing is a unit that has contracts with hospitals
7.03775e+17,Condo in downtown Boston,182406463,Griffin,Bay Village,42.34982,-71.06879,Entire home/apt,557.0,2,77,6/14/2024,3.63,1,196,44,STR-544848
7.03834e+17,BC/BU Area - Renovated Penthouse 3-bedroom/2-bath,446229116,Reda,Brighton,42.34051,-71.14498,Entire home/apt,435.0,3,70,6/2/2024,3.41,1,262,39,STR-492873
7.05015e+17,Ellie 11 - Heart of Back Bay! Room for 4!,331225367,Foster,Back Bay,42.34236,-71.08233,Entire home/apt,399.0,1,68,6/16/2024,3.27,72,151,37,STR-531165
7.05015e+17,"Ellie 8 - NEW! A+ Back Bay Location, Light-filled",331225367,Foster,South End,42.34244396,-71.08176282,Entire home/apt,357.0,1,52,6/10/2024,2.88,72,158,41,STR-531165
7.05104e+17,5BR 2BTH Bright & Spacious  Apt in Brighton,2356643,StayNue,Brighton,42.36193,-71.14457,Entire home/apt,168.0,1,15,5/20/2024,1.04,51,300,12,STR-461419
7.05177e+17,Juan & Wendy's Gateway#1,135920429,Wendy And Juan,Mattapan,42.27827,-71.09892,Private room,40.0,4,27,6/16/2024,1.23,2,304,14,STR-459557
7.06361e+17,FIDI Boston Spacious 2BR | Keyless Entry,382451810,Healing Homes,Downtown,42.35863594,-71.05500951,Entire home/apt,552.0,29,87,12/10/2023,3.99,74,282,34,STR-489666
7.0637e+17,"Bold, Spacious 2br in Boston's Financial District",382451810,Healing Homes,Downtown,42.35825,-71.05526,Entire home/apt,407.0,1,119,6/20/2024,5.48,74,314,73,STR-489674
7.06378e+17,Airy 2BR | Fidi Boston | Walk anywhere!,382451810,Healing Homes,Downtown,42.35878333,-71.05506999,Entire home/apt,656.0,1,99,6/19/2024,4.54,74,317,49,STR-489676
7.0639e+17,Beautiful 2BR In FIDI Boston | Self Check-in,382451810,Healing Homes,Downtown,42.35658995,-71.05380253,Entire home/apt,384.0,1,128,6/17/2024,5.84,74,315,72,STR-489682
7.06392e+17,FIDI Boston Lovely 2BR | Close to the T!,382451810,Healing Homes,Downtown,42.35727982,-71.05497914,Entire home/apt,409.0,1,113,6/17/2024,5.19,74,317,57,STR-489683
7.06396e+17,Gorgeous Boston 2BR | Financial District,382451810,Healing Homes,Downtown,42.35681644,-71.05324445,Entire home/apt,477.0,1,112,6/18/2024,5.15,74,325,61,STR-489684
7.06402e+17,Open Air 2BR | FIDI Boston | Close to Everything!,382451810,Healing Homes,Downtown,42.35798156,-71.05506052,Entire home/apt,609.0,1,122,6/14/2024,5.6,74,304,70,STR-489685
7.0641e+17,FIDI 2br | Keyless Entry | Fully Furnished,382451810,Healing Homes,Downtown,42.35808315,-71.05316686,Entire home/apt,414.0,1,118,6/20/2024,5.44,74,312,68,STR-489686
7.06419e+17,Wonderful FIDI 2br | Keyless Entry,382451810,Healing Homes,Downtown,42.35661867,-71.05438097,Entire home/apt,335.0,1,98,5/31/2024,4.48,74,320,48,STR-489687
7.06427e+17,Warm 1BR in Boston FIDI | Close to Everything!,382451810,Healing Homes,Downtown,42.35724,-71.053,Entire home/apt,231.0,1,98,6/15/2024,4.47,74,320,60,STR-489689
7.06435e+17,Comfy Financial District 1br | Keyless Entry,382451810,Healing Homes,Downtown,42.35866684,-71.05489371,Entire home/apt,249.0,1,97,6/13/2024,4.43,74,341,43,STR-489693
7.06439e+17,Boston Financial District 1BR | Walk to anything!,382451810,Healing Homes,Downtown,42.35804952,-71.05293952,Entire home/apt,288.0,1,122,6/7/2024,5.56,74,323,75,STR-489694
7.06446e+17,Spacious 1br In Boston FIDI | Close to T!,382451810,Healing Homes,Downtown,42.35884,-71.05493,Entire home/apt,264.0,1,113,6/12/2024,5.16,74,349,66,STR-489695
7.06456e+17,Bright FIDI 1br | Centrally Located,382451810,Healing Homes,Downtown,42.35832,-71.05316,Entire home/apt,250.0,1,123,6/19/2024,5.62,74,344,72,STR-489705
7.06552e+17,(BB2F) NEW! Gorgeous 1 bed!,331225367,Foster,Back Bay,42.35011,-71.08893,Entire home/apt,299.0,1,131,6/17/2024,6.05,72,27,75,STR-531165
7.1022e+17,South Boston Best Location!,124868966,Joseph,South Boston,42.33581,-71.03809,Entire home/apt,1000.0,29,10,11/27/2022,0.46,1,235,0,STR-486358
7.10823e+17,Luxury 2BD/2BA Near Logan Airport and T station,212359760,Evonify,East Boston,42.38603,-71.00662,Entire home/apt,405.0,29,32,11/13/2023,1.47,62,140,8,Exempt: This listing is a unit that has contracts with hospitals
7.11426e+17,Cute Efficiency Unit in Longwood/Fenway,406353986,Cassandra And Michael,Mission Hill,42.33331,-71.10498,Entire home/apt,157.0,2,54,5/31/2024,2.82,17,149,39,STR-545178
7.11449e+17,Cozy Longwood-Fenway Studio,406353986,Cassandra And Michael,Mission Hill,42.33186,-71.10578,Entire home/apt,160.0,2,49,6/3/2024,2.5,17,112,30,STR-545178
7.11477e+17,Chic Condo near T Station & Airport.,71840781,Jader,East Boston,42.38615578,-71.00423826,Entire home/apt,267.0,2,66,6/7/2024,4.3,2,30,47,STR-492566
7.11511e+17,T-Stop Getaway: Stylish Condo by the Logan Airport,71840781,Jader,East Boston,42.38426157,-71.00501098,Entire home/apt,266.0,2,53,5/19/2024,3.24,2,224,32,STR-492566
7.12525e+17,"2bd Apt, 3 min walk to train, 7min to airport",52472113,Isabel,East Boston,42.38831,-70.996,Entire home/apt,213.0,2,70,5/25/2024,3.61,1,303,48,STR-560474
7.13531e+17,New! Luxurious 3-BR Apt (7B2) Near Downtown Boston,31070527,Daryl,Dorchester,42.2960199,-71.0808613,Entire home/apt,359.0,1,108,6/13/2024,5.96,7,331,73,STR-491593
7.13859e+17,All new 2-bedroom garden apartment on great block.,34037485,Jonathan,Jamaica Plain,42.3082134,-71.1115455,Entire home/apt,325.0,4,36,6/17/2024,1.74,1,253,20,STR-545049
7.15987e+17,(140R) Studio in Bostons Back Bay! New!,331225367,Foster,Back Bay,42.35431,-71.07596,Entire home/apt,204.0,1,97,6/18/2024,4.69,72,50,64,Exempt: This listing is a hotel or motel
7.16081e+17,Private Room with Shared Bath in Quiet Street,2356643,StayNue,South Boston,42.33148,-71.05142,Private room,35.0,29,12,2/5/2024,0.6,51,336,9,STR-522998
7.16081e+17,Peaceful Room w/ Shared Bath near Red Line,2356643,StayNue,South Boston,42.33327,-71.05132,Private room,35.0,29,9,7/2/2023,0.42,51,359,1,STR-522998
7.1624e+17,Charming Room in an Apt in Boston,2356643,StayNue,Roxbury,42.32795,-71.0887,Private room,35.0,1,22,6/6/2024,1.07,51,353,11,STR-460218
7.17947e+17,Boston private room's and studios in boston ma.usa,202522408,Hopeton,Mattapan,42.27188,-71.08839,Private room,70.0,5,20,6/3/2024,0.98,1,356,16,STR-489962
7.19467e+17,Spacious 2bd/1ba | Free Parking | 3D TOUR,212359760,Evonify,Dorchester,42.29734,-71.0831,Entire home/apt,195.0,1,78,6/14/2024,3.65,62,355,55,STR-515555
7.21978e+17,Boston arbor oasis - cute one bedroom suite,17519841,Andrea,Mattapan,42.2751989,-71.0761706,Entire home/apt,109.0,1,75,6/17/2024,4.74,1,293,54,STR-545047
7.24113e+17,"Luxury, 2bed,2 bath, Boston Central, Boston Univ",31340713,Kama,Fenway,42.34757,-71.10204,Entire home/apt,333.0,31,14,11/26/2023,0.95,27,295,10,Exempt: This listing is a unit used for furnished institutional or business stays
7.2462e+17,Luxury 2BD/2BA Near Logan Airport and T station,212359760,Evonify,East Boston,42.38802,-71.00643,Entire home/apt,339.0,29,50,12/11/2023,2.41,62,359,24,Exempt: This listing is a unit that has contracts with hospitals
7.27369e+17,Cozy Fenway 1Br/1Ba | Close to Fenway Park!,275849638,Steven,Fenway,42.3487,-71.10437,Entire home/apt,275.0,1,79,6/13/2024,3.8,69,328,48,STR-493755
7.29254e+17,4BD/2BA w/ 2 King Beds! Near Airport and Subway.,2006852,Jay,East Boston,42.37146,-71.03357,Entire home/apt,286.0,1,71,6/4/2024,3.62,16,308,43,STR-489771
7.29557e+17,Cozy 1,216116811,Gilda,Dorchester,42.30921433,-71.06664031,Private room,80.0,2,53,6/19/2024,2.74,4,350,35,STR-512015
7.29597e+17,"(5G2) Beautiful Duplex, W/D, Best Location!",331225367,Foster,Back Bay,42.34938,-71.0836,Entire home/apt,746.0,1,109,6/6/2024,5.41,72,60,64,STR-550494
7.29659e+17,Private Room in Fresh South Boston Apt,2356643,StayNue,South Boston,42.33339,-71.0519,Private room,35.0,29,13,12/1/2023,0.63,51,329,2,STR-522998
7.29659e+17,Calming Room in a Shared Apt in South Boston,2356643,StayNue,South Boston,42.33345,-71.05213,Private room,35.0,29,9,3/5/2024,0.45,51,360,1,STR-522998
7.30117e+17,Gorgeous Apt With Dedicated Office Space!,423270067,Harry And Susie,Back Bay,42.34510252,-71.08131027,Entire home/apt,437.0,1,3,6/14/2024,1.14,28,330,3,Exempt: This listing is a hotel or motel
7.30479e+17,BRAND NEW 3bds+2brs Apt. Minutes away from Boston.,482192119,Helen,Dorchester,42.2932,-71.06254,Entire home/apt,304.0,2,22,6/2/2024,1.15,1,182,15,STR-483772
7.3172e+17,Boston In-law Suite with Private Entrance,28046328,Andrew,Brighton,42.35581,-71.15674,Entire home/apt,127.0,2,51,6/15/2024,2.67,1,94,32,STR-494245
7.3241e+17,"Downtown Studio Apt, near Tufts Med, BMC, MGF",2356643,StayNue,Downtown,42.35038,-71.06412,Entire home/apt,60.0,29,22,11/11/2023,1.07,51,362,7,STR-422487
7.33386e+17,Beautiful  and Cozy Apartment!,482782720,Luz,East Boston,42.3781512,-71.03183519,Entire home/apt,150.0,2,72,6/16/2024,4.98,1,263,61,STR-494373
7.35591e+17,B_Large room easy commute to Boston Downtown,89328922,Ehab,Dorchester,42.3206,-71.05697,Private room,81.0,1,71,6/9/2024,3.46,13,168,42,STR-484164
7.36997e+17,D_Lovely room easy commute to Boston Downtown,89328922,Ehab,Dorchester,42.32233,-71.05546,Private room,71.0,1,70,6/11/2024,3.4,13,158,39,STR-484164
7.37065e+17,Hidden Gem  right in the city of Boston!,483491055,Gladys,Hyde Park,42.25809,-71.12244,Entire home/apt,154.0,1,68,6/14/2024,3.79,1,200,49,STR-515097
7.404e+17,Beautiful South End 2BR apartment,346249638,Jennifer,South End,42.34406113,-71.0755662,Entire home/apt,897.0,3,3,5/17/2024,0.21,1,356,2,STR-522463
7.4204e+17,Apt 2 bedroom in East Boston close to Airport,245199133,Mandana,East Boston,42.37399,-71.03466,Entire home/apt,265.0,2,90,6/2/2024,4.55,2,122,57,STR-492396
7.42761e+17,Sunny room with private en suite bathroom,165017579,Rich,East Boston,42.37859,-71.03479,Private room,129.0,1,170,6/18/2024,9.48,1,166,105,STR-515160
7.43329e+17,"Location, Location, Location! - Luxury 3 Bedrooms",6428297,Aileen,Fenway,42.34248,-71.08748,Entire home/apt,517.0,3,53,6/14/2024,2.79,1,91,37,STR-416410
7.45758e+17,Comfortable Living in Furnished Private Room,2356643,StayNue,Brighton,42.35999,-71.14328,Private room,35.0,1,9,3/31/2024,0.49,51,302,3,STR-461419
7.47055e+17,Transit friendly condo on quiet street,485328839,Andy,Roslindale,42.28509,-71.14088,Entire home/apt,176.0,2,67,6/10/2024,3.48,1,36,44,STR-494903
7.48361e+17,Peaceful Garden Apartment,2796082,Margaret,Jamaica Plain,42.30837,-71.11098,Entire home/apt,209.0,3,59,6/16/2024,4.44,2,100,50,str-454183
7.49935e+17,Ideal North End 1brm Central To Everything,2006852,Jay,North End,42.36536,-71.05187,Entire home/apt,209.0,1,77,5/26/2024,4.07,16,295,48,STR-511468
7.49958e+17,"(5G1) Best Location, 2 Bedroom, 1.5 bath, Free w&d",331225367,Foster,Back Bay,42.3491,-71.08513,Entire home/apt,550.0,1,75,6/14/2024,3.82,72,119,46,STR-547612
7.51489e+17,Classic & stylish condo near iconic Boston Harbor,26755141,Matt,East Boston,42.36599,-71.03674,Entire home/apt,180.0,30,1,4/17/2024,0.45,1,104,1,STR-543034
7.53063e+17,Cozy 2,216116811,Gilda,Dorchester,42.30932541,-71.06657594,Private room,80.0,2,61,6/4/2024,3.09,4,350,39,STR-512015
7.53075e+17,Cozy 3,216116811,Gilda,Dorchester,42.31008,-71.06769,Private room,80.0,2,41,6/21/2024,2.08,4,363,28,STR-512015
7.53081e+17,Cozy 4,216116811,Gilda,Dorchester,42.31042,-71.06703,Private room,80.0,2,60,6/16/2024,3.06,4,351,38,STR-512015
7.53865e+17,Charm & Relaxing Studio near MGH,2356643,StayNue,Beacon Hill,42.35935,-71.06354,Entire home/apt,65.0,29,24,11/15/2023,1.22,51,361,7,STR-428031
7.53866e+17,Sunny Room w/ Shared Bath in Modest Brighton Home,2356643,StayNue,Brighton,42.35147,-71.16237,Private room,35.0,1,7,3/3/2024,0.41,51,323,4,STR-484106
7.54224e+17,"Last Minute Deals, Experience Boston, FREE Parking",43613912,Drew,Dorchester,42.31707,-71.05176,Entire home/apt,222.0,3,25,6/12/2024,1.31,10,125,17,STR-463273
7.54299e+17,Outstanding apartment in Seaport,163848078,Adam,South Boston Waterfront,42.34921,-71.04141,Entire home/apt,599.0,29,1,12/26/2022,0.06,63,365,0,STR-856339
7.54334e+17,Outstanding luxury 2Br 2Ba apartment,163848078,Adam,Jamaica Plain,42.32862,-71.11265,Entire home/apt,534.0,29,8,11/11/2023,0.61,63,365,7,Exempt: This listing is a unit used for furnished institutional or business stays
7.55533e+17,Boston Townhouse - 3bd / 2.5ba - Central Location,19573245,Veronica,South Boston,42.33769998,-71.04779206,Entire home/apt,383.0,3,34,6/15/2024,3.54,1,96,34,STR-512389
7.55624e+17,"PH City Views, Spacious 2 Bed/2 Bath w/ 2 Decks",10197317,Shannon,South Boston,42.33349,-71.04808,Entire home/apt,521.0,1,7,10/7/2023,0.49,5,344,1,STR-461452
7.58654e+17,*NEW* 3 BR South End Duplex with A/C in the city!,6609156,Killian,South End,42.34609703,-71.0725609,Entire home/apt,438.0,1,87,6/21/2024,4.73,1,172,58,STR-493899
7.59388e+17,Comfy and Chic Boston Apartment!,230850564,Suzana,West Roxbury,42.26305,-71.16445,Entire home/apt,137.0,1,107,6/5/2024,5.52,3,119,56,STR-529111
7.6014e+17,Newly Renovated | Top Floor | 3 BR condo | Southie,12389311,Amy,South Boston,42.33513,-71.05451,Entire home/apt,324.0,1,78,6/15/2024,4.03,1,275,56,STR-494482
7.60403e+17,Private Room in Quaint Victorian Home,200425896,Kristen,Roxbury,42.32449994,-71.08217905,Private room,114.0,1,29,6/1/2024,1.98,1,226,20,STR-515996
7.6102e+17,Mins to Airport/Train/Downtown,225108215,Islam,East Boston,42.3846216,-71.0016506,Entire home/apt,185.0,4,18,6/4/2024,1.86,1,322,18,STR-523410
7.61463e+17,"(63-3) Beacon Hill, Location! near MGH &T station!",331225367,Foster,Beacon Hill,42.35931,-71.06947,Entire home/apt,204.0,28,23,6/17/2024,1.21,72,106,17,STR-554167
7.62302e+17,2 Story Charlestown Gem,7356648,Anna,Charlestown,42.3775,-71.06687,Entire home/apt,439.0,3,31,6/7/2024,2.03,1,292,24,STR-493935
7.62385e+17,Shady Sage Hideaway,8503653,Fifile,Jamaica Plain,42.31346,-71.1084,Private room,60.0,29,4,5/2/2024,0.28,1,81,3,STR-512012
